ID,BOOKS,DOLLARS,DATE
7687,2,35.2,2/6/2017
7688,1,14.37,1/29/2017
7688,4,127.46,1/11/2018
7689,1,14.96,1/29/2017
7690,1,15.36,1/29/2017
7690,2,53.54,3/22/2017
7690,1,46.77,8/15/2017
7691,1,14.37,1/29/2017
7691,2,25.74,2/6/2017
7691,3,43.3,2/17/2017
7691,4,63.86,3/11/2017
7691,8,86.27,4/14/2017
7691,9,93.24,5/28/2017
7692,1,9.77,1/29/2017
7692,1,9.77,2/14/2017
7693,1,14.96,1/29/2017
7694,2,24.94,1/29/2017
7695,1,12.49,1/29/2017
7695,1,13.37,4/18/2017
7695,1,13.72,8/25/2017
7695,2,24.98,3/15/2018
7696,1,15.36,1/29/2017
7697,8,80.6,1/29/2017
7697,3,30.74,2/21/2017
7697,3,29.52,2/23/2017
7697,5,47.29,3/13/2017
7697,3,29.94,3/27/2017
7697,2,19.96,6/3/2017
7697,2,50.48,9/25/2017
7697,1,13.99,12/14/2017
7698,2,26.13,1/29/2017
7698,2,33.76,2/13/2017
7698,2,28.74,3/6/2017
7698,2,29.92,3/27/2017
7699,5,67.97,1/29/2017
7700,2,33.67,1/30/2017
7701,1,13.97,2/2/2017
7702,2,19.56,1/30/2017
7703,2,23.54,1/30/2017
7703,1,15.96,2/8/2017
7704,2,28.34,1/30/2017
7705,1,15.99,1/30/2017
7705,2,36.76,4/9/2017
7706,2,30.35,2/12/2017
7706,1,15.36,2/26/2017
7706,3,47.7,3/22/2017
7706,1,11.77,3/23/2017
7707,1,14.37,1/30/2017
7708,1,13.97,1/30/2017
7709,1,15.76,1/30/2017
7710,2,20.54,1/30/2017
7711,2,29.33,1/31/2017
7711,1,3.99,4/21/2017
7711,2,27.98,12/24/2017
7711,1,11.88,3/15/2018
7711,1,14.49,4/26/2018
7712,1,56.7,1/30/2017
7713,3,205.3,2/2/2017
7713,4,62.03,2/10/2017
7713,1,97.7,3/13/2017
7713,16,345.88,6/1/2017
7713,5,138.31,7/23/2017
7713,3,224.91,7/30/2017
7713,2,30.32,8/11/2017
7713,10,396.27,8/20/2017
7713,2,30.32,9/3/2017
7713,2,35.98,1/11/2018
7713,3,55.97,1/29/2018
7713,2,35.48,2/16/2018
7713,4,62.44,4/20/2018
7713,6,84.94,5/17/2018
7714,2,31.98,1/30/2017
7714,2,26.73,7/28/2017
7714,3,28.47,1/5/2018
7715,1,18.99,1/30/2017
7715,3,43.97,12/24/2017
7716,4,73.65,1/30/2017
7717,1,19.99,1/30/2017
7718,1,11.77,1/30/2017
7719,5,42.28,1/30/2017
7720,1,14.7,1/30/2017
7720,3,41.56,3/25/2018
7721,2,44.6,2/2/2017
7721,8,133.6,3/2/2017
7721,2,26.34,3/21/2017
7721,2,44.6,3/24/2017
7721,1,8.78,4/14/2017
7721,1,8.78,4/26/2017
7721,5,83.5,5/8/2017
7721,4,52.47,7/26/2017
7721,1,13.97,8/12/2017
7721,1,13.97,8/27/2017
7721,2,35.98,12/7/2017
7722,3,19.54,1/30/2017
7723,1,5.78,1/30/2017
7723,1,15.36,3/3/2017
7723,1,13.97,5/12/2017
7723,3,33.11,6/15/2017
7723,1,8.77,8/21/2017
7724,1,19.99,1/30/2017
7725,1,32.37,1/30/2017
7725,1,32.37,2/3/2017
7725,1,32.37,3/16/2017
7726,3,32.24,1/30/2017
7726,12,201.88,10/22/2017
7727,1,13.97,1/30/2017
7728,1,13.97,1/30/2017
7728,2,27.94,2/11/2017
7728,1,9.77,3/8/2017
7728,2,26.73,4/3/2017
7728,1,10.77,6/3/2017
7728,2,26.73,8/24/2017
7728,2,23.48,11/18/2017
7728,2,42.31,3/27/2018
7728,3,32.47,5/29/2018
7729,1,8.97,1/30/2017
7729,6,89.2,7/2/2017
7729,2,28.98,2/23/2018
7730,3,75.75,1/30/2017
7730,3,56.97,2/4/2017
7730,2,47.98,2/18/2017
7730,8,127.3,3/21/2017
7730,6,93.62,4/29/2017
7730,3,46.08,5/1/2017
7731,2,32.86,1/30/2017
7731,1,8.99,11/21/2017
7731,1,18.49,4/17/2018
7732,3,53.45,1/30/2017
7732,3,41.65,2/19/2017
7732,2,29.92,4/28/2017
7732,2,27.13,5/17/2017
7732,2,27,3/12/2018
7733,1,14.37,1/30/2017
7734,3,31.53,1/30/2017
7734,3,38.23,4/3/2017
7734,1,14.37,5/13/2017
7734,2,34.98,9/6/2017
7734,6,186.44,10/16/2017
7734,1,12.99,11/2/2017
7734,1,14.49,11/12/2017
7734,2,35.98,4/19/2018
7734,3,43.47,5/7/2018
7734,4,58.35,6/21/2018
7735,2,53.98,2/12/2017
7736,1,17.7,1/30/2017
7737,1,13.77,1/30/2017
7738,6,65.01,1/30/2017
7738,5,55.25,3/7/2017
7739,1,8.97,1/30/2017
7740,3,48.92,1/30/2017
7740,1,12.77,1/30/2017
7740,1,13.99,12/15/2017
7740,2,21.98,1/10/2018
7740,5,70.45,2/21/2018
7740,2,22.07,2/21/2018
7740,4,46.46,2/28/2018
7740,1,11.49,2/28/2018
7741,1,10.77,1/30/2017
7741,1,14.96,6/16/2017
7741,1,15.36,6/25/2017
7741,4,43.46,9/22/2017
7741,3,42.47,10/20/2017
7742,1,12.49,1/30/2017
7743,3,39.7,2/24/2017
7743,2,26.14,4/29/2017
7743,1,15.49,4/13/2018
7744,1,14.7,1/30/2017
7744,1,12.99,3/6/2018
7745,1,6.79,1/30/2017
7746,1,0,1/30/2017
7747,1,12.97,1/30/2017
7748,1,18.99,1/30/2017
7749,5,74.48,1/30/2017
7750,3,58.5,1/30/2017
7751,2,25.26,1/30/2017
7751,1,14.96,5/2/2017
7752,5,65.03,2/4/2017
7752,4,43.5,2/18/2017
7752,3,45.04,6/9/2018
7753,4,47.48,1/30/2017
7753,6,72.44,9/21/2017
7754,3,27.74,1/30/2017
7754,3,28.54,7/28/2017
7755,1,7.99,2/26/2017
7756,1,14.79,1/30/2017
7757,2,39.73,1/30/2017
7757,3,36.5,3/10/2017
7758,1,14.96,1/30/2017
7758,1,11.7,1/30/2017
7758,1,14.96,3/9/2017
7758,2,30.19,5/4/2017
7758,1,15.96,5/17/2017
7758,1,14.96,7/14/2017
7758,1,13.97,9/5/2017
7758,1,6.49,10/6/2017
7758,1,12.99,10/10/2017
7758,1,12.99,10/23/2017
7758,2,25.98,11/12/2017
7758,2,28.48,1/8/2018
7759,1,15.36,1/30/2017
7760,2,27.13,1/30/2017
7761,3,44.69,2/8/2017
7761,2,29.92,2/8/2017
7762,1,29.77,1/30/2017
7762,1,30.97,6/23/2017
7762,1,14.96,8/4/2017
7762,3,38.97,11/10/2017
7763,4,51.48,1/30/2017
7764,2,44.98,1/30/2017
7765,4,48.96,1/30/2017
7765,2,36.73,2/20/2017
7765,1,15.36,5/26/2017
7766,2,30.32,1/30/2017
7767,1,26.99,1/30/2017
7768,1,15.99,1/30/2017
7768,2,40.56,3/18/2017
7768,1,27.77,4/1/2017
7768,1,7.53,5/7/2017
7769,3,41.5,1/30/2017
7770,3,68.7,2/19/2017
7770,3,38.36,5/31/2018
7771,1,19.99,1/30/2017
7772,2,28.94,1/30/2017
7772,1,12.49,5/3/2017
7772,2,24.07,2/27/2018
7773,2,57.98,1/30/2017
7774,3,40.33,1/30/2017
7775,3,29.92,1/30/2017
7775,4,54.96,10/11/2017
7776,1,19.99,1/30/2017
7777,1,11.77,1/30/2017
7777,3,41.1,4/10/2017
7778,1,18.99,1/30/2017
7779,9,147.8,1/30/2017
7779,1,13.97,6/20/2017
7779,2,23.54,7/31/2017
7780,1,11.77,1/30/2017
7781,22,305.48,1/30/2017
7782,1,14.37,1/30/2017
7782,1,22.97,4/21/2017
7782,1,14.96,6/16/2017
7782,3,42.35,7/22/2017
7782,2,24.46,3/5/2018
7783,2,33.4,1/30/2017
7784,2,30.32,1/30/2017
7785,3,19.36,2/20/2017
7785,1,12.77,2/20/2017
7785,2,30.32,2/28/2017
7785,4,27.35,3/24/2017
7785,2,21.75,5/11/2017
7785,3,32.52,5/28/2017
7785,2,29.58,5/30/2017
7785,5,79,6/27/2017
7786,1,41.78,1/30/2017
7786,1,41.78,2/5/2017
7786,1,41.78,2/7/2017
7786,1,41.78,2/7/2017
7786,1,11.99,2/8/2017
7786,1,41.78,3/4/2017
7786,2,34.98,9/15/2017
7786,2,29.98,12/11/2017
7786,1,15.49,12/31/2017
7786,1,32.49,3/23/2018
7787,1,24.99,1/30/2017
7788,1,5.78,1/30/2017
7788,1,13.97,5/25/2017
7789,1,12.77,1/30/2017
7790,1,22.99,1/30/2017
7791,2,27.4,1/30/2017
7791,1,59.77,2/7/2017
7791,1,59.77,2/21/2017
7791,1,15.36,3/4/2017
7791,1,9.97,3/12/2017
7791,1,12.98,5/2/2017
7791,1,17.7,5/5/2017
7791,1,6.27,5/12/2017
7791,1,9.28,6/12/2017
7791,1,6.77,7/22/2017
7791,1,14.96,9/4/2017
7791,2,29.48,10/7/2017
7791,2,27.98,12/16/2017
7791,1,9.99,3/10/2018
7791,1,28.49,3/11/2018
7791,1,9.99,3/18/2018
7791,1,40.49,3/20/2018
7791,1,12.99,5/16/2018
7791,1,13.99,5/29/2018
7791,1,29.99,6/12/2018
7792,4,85.49,1/30/2017
7792,3,50.36,2/19/2017
7792,3,41.1,3/13/2017
7792,4,124.3,3/26/2017
7792,6,79,5/17/2017
7792,2,67.72,6/9/2017
7792,2,69.13,6/28/2017
7792,3,38.97,9/11/2017
7793,1,11.77,1/30/2017
7794,2,11.98,1/30/2017
7794,1,5.79,2/7/2017
7795,2,28.73,1/30/2017
7795,1,14.96,7/23/2017
7795,2,24.87,5/5/2018
7796,1,25.99,1/30/2017
7797,3,34.92,1/30/2017
7797,2,30.92,8/20/2017
7797,2,23.48,11/21/2017
7798,7,133.3,1/30/2017
7798,1,14.37,1/30/2017
7798,1,8.77,3/4/2017
7798,2,33.98,12/16/2017
7798,1,13.99,1/23/2018
7798,1,11.49,3/24/2018
7799,1,14.96,1/30/2017
7800,1,5.98,1/30/2017
7801,4,103.68,1/30/2017
7801,3,66.73,3/3/2017
7801,2,40.14,3/10/2017
7801,4,92.06,3/13/2017
7801,2,30.72,3/21/2017
7801,2,32.75,4/11/2017
7801,7,100.93,9/22/2017
7801,2,39.98,12/30/2017
7801,2,44.98,1/12/2018
7801,2,26.3,2/2/2018
7801,3,47.97,2/3/2018
7801,3,92.47,2/13/2018
7801,2,30.98,3/6/2018
7801,6,88.61,6/8/2018
7801,6,267.44,6/17/2018
7802,1,12.49,1/30/2017
7803,1,19.97,1/30/2017
7804,9,170.83,1/30/2017
7804,4,49.96,3/16/2018
7805,1,12.49,1/30/2017
7806,2,28.13,1/30/2017
7806,3,34.97,2/10/2018
7807,1,27.99,1/30/2017
7808,3,39.51,2/4/2017
7809,6,76.25,1/30/2017
7810,2,23.54,1/30/2017
7811,1,14.37,1/30/2017
7811,1,14.49,11/21/2017
7811,1,14.49,12/29/2017
7811,1,12.58,2/26/2018
7812,1,22.99,1/30/2017
7813,3,29.31,1/30/2017
7814,1,5.99,2/26/2017
7815,1,19.99,1/30/2017
7816,1,21.99,1/30/2017
7816,5,98.05,5/23/2017
7817,3,26.73,1/30/2017
7817,4,64.5,2/4/2017
7817,3,37.47,11/13/2017
7817,3,41.47,11/13/2017
7817,1,14.49,11/20/2017
7817,4,70.96,4/15/2018
7818,1,9.99,1/30/2017
7819,1,15.36,1/30/2017
7820,2,29.33,1/30/2017
7821,1,14.96,2/4/2017
7821,1,9.98,2/12/2017
7821,1,9.98,2/26/2017
7821,1,9.98,5/7/2017
7822,1,24.77,1/30/2017
7822,1,14.96,2/11/2017
7822,2,19.33,4/10/2017
7822,1,12.25,9/3/2017
7822,1,12.25,9/10/2017
7822,1,8.99,9/12/2017
7822,1,11.49,11/12/2017
7823,2,26.97,1/30/2017
7823,1,9.98,2/20/2017
7824,1,12.77,1/30/2017
7824,1,13.57,5/6/2018
7825,1,27.99,1/30/2017
7825,4,52.5,5/6/2017
7825,8,107.5,1/26/2018
7825,1,10.49,3/2/2018
7825,1,19.99,3/4/2018
7826,1,12.97,2/27/2017
7826,3,34.31,4/18/2017
7826,1,12.97,4/18/2017
7826,1,28.49,3/31/2018
7827,1,9.99,1/30/2017
7827,1,6.79,4/15/2017
7828,2,32.52,1/30/2017
7828,2,93.48,2/16/2018
7829,2,33.74,1/30/2017
7830,2,40.73,1/30/2017
7831,1,32.97,3/18/2017
7832,1,13.97,1/30/2017
7833,11,184.44,1/30/2017
7833,1,17.36,2/5/2017
7834,6,81.48,1/30/2017
7834,2,24.54,3/10/2017
7834,2,23.54,5/8/2017
7834,3,38.97,10/30/2017
7834,2,27.98,12/12/2017
7834,1,10.49,5/12/2018
7835,1,14.96,1/30/2017
7836,5,66.84,1/30/2017
7837,1,17.9,1/30/2017
7837,6,96.83,3/12/2017
7838,1,7.98,1/30/2017
7838,1,17.7,4/21/2017
7838,1,15.96,5/11/2017
7838,2,15.98,10/8/2017
7838,1,13.99,1/3/2018
7839,2,29.33,1/30/2017
7840,1,14.37,2/2/2017
7840,1,11.77,2/18/2017
7840,1,13.97,6/13/2017
7840,6,72.68,3/1/2018
7840,1,12.99,3/21/2018
7840,1,12.58,4/6/2018
7841,1,16.3,1/30/2017
7842,4,59.52,1/30/2017
7843,2,39.54,3/20/2017
7843,3,40.97,11/6/2017
7843,3,88.47,2/9/2018
7843,1,11.99,5/25/2018
7844,1,21.99,1/30/2017
7845,7,81.79,1/30/2017
7846,1,30,1/30/2017
7847,1,19.98,1/30/2017
7848,1,10.97,1/30/2017
7848,3,32.51,2/5/2017
7848,1,12.77,4/9/2017
7849,1,11.77,1/30/2017
7850,2,25.14,1/30/2017
7850,1,16.96,2/20/2017
7850,1,15.36,2/20/2017
7850,1,14.79,9/7/2017
7850,2,27.73,9/7/2017
7850,2,26.98,9/23/2017
7850,2,25.98,1/11/2018
7850,2,29.48,5/18/2018
7850,2,28.48,5/31/2018
7850,2,29.48,5/31/2018
7851,1,14.96,1/30/2017
7851,3,40.47,1/16/2018
7851,2,33.98,1/21/2018
7851,1,12.99,2/5/2018
7851,1,25.49,5/26/2018
7852,1,13.97,1/30/2017
7852,1,12.99,9/26/2017
7852,1,15.49,10/24/2017
7852,1,15.49,3/30/2018
7852,3,21.97,6/11/2018
7852,1,12.49,6/15/2018
7853,2,47.98,1/30/2017
7853,3,44.53,2/4/2017
7853,1,13.97,2/24/2017
7853,1,13.97,4/2/2017
7853,3,37.51,7/26/2017
7854,1,12.97,2/1/2017
7854,3,46.93,2/8/2017
7854,4,52.67,3/14/2017
7854,1,14.96,4/4/2017
7854,2,70.76,5/7/2017
7854,2,35.34,5/7/2017
7854,3,38.5,9/4/2017
7854,2,22.98,9/19/2017
7854,2,25.98,10/24/2017
7854,1,12.99,11/9/2017
7854,8,131.42,12/20/2017
7854,4,56.96,12/25/2017
7854,2,22.48,2/7/2018
7854,1,30.49,4/8/2018
7855,4,70.46,1/30/2017
7856,6,90.41,1/30/2017
7856,2,70.13,4/28/2017
7856,17,238.33,12/12/2017
7856,11,152.46,3/9/2018
7856,8,99.16,5/8/2018
7857,1,15.9,1/30/2017
7857,1,15.9,3/4/2017
7858,1,13.97,1/30/2017
7859,1,11.77,1/30/2017
7860,1,15.76,1/30/2017
7861,2,31.15,1/30/2017
7861,2,31.15,4/20/2017
7862,1,32.7,2/8/2017
7863,2,27.94,1/30/2017
7864,1,13.97,1/30/2017
7865,4,80.71,2/28/2017
7865,1,15.36,8/8/2017
7865,3,36.97,12/13/2017
7865,1,28.99,6/29/2018
7866,1,96.99,1/31/2017
7867,1,11.77,1/30/2017
7868,3,42.29,1/30/2017
7868,1,12.77,2/2/2017
7868,2,47.74,3/24/2017
7868,1,13.49,9/20/2017
7868,1,14.49,1/21/2018
7869,1,13.97,1/30/2017
7869,1,19.99,11/10/2017
7869,2,31.98,6/30/2018
7870,7,86.56,1/30/2017
7871,2,28.34,1/30/2017
7871,3,45.5,2/14/2017
7871,1,10.77,3/27/2017
7871,4,79.29,6/25/2017
7871,2,37.54,7/26/2017
7871,4,64.96,1/7/2018
7871,6,76.94,6/12/2018
7872,1,13.97,1/30/2017
7873,4,45.08,1/30/2017
7874,1,11.77,1/30/2017
7874,1,31.49,12/6/2017
7874,2,21.98,12/21/2017
7875,1,9.77,1/30/2017
7876,1,15.76,1/30/2017
7876,1,10.49,11/17/2017
7877,2,23.76,1/30/2017
7877,3,42.09,4/9/2017
7877,1,16.76,4/11/2017
7878,2,30.32,1/30/2017
7879,1,19.99,1/30/2017
7880,3,32.51,1/30/2017
7880,1,14.37,4/5/2017
7880,2,29.16,4/30/2017
7881,2,39.98,1/30/2017
7882,1,14.96,1/30/2017
7883,1,26.77,3/6/2017
7884,2,24.54,1/30/2017
7885,1,11.77,1/30/2017
7885,1,9.49,10/12/2017
7886,1,14.96,1/30/2017
7886,1,16.36,2/14/2017
7887,3,43.73,2/1/2017
7887,3,38.9,2/11/2017
7887,3,35.33,7/30/2017
7888,1,14.37,1/30/2017
7889,1,12.49,1/30/2017
7889,1,6.79,3/21/2017
7890,2,22.74,1/30/2017
7891,2,27.94,1/30/2017
7891,2,31.92,4/16/2017
7892,2,8.78,1/30/2017
7892,1,4.79,6/24/2017
7892,3,20.37,6/24/2017
7892,2,13.58,6/30/2017
7892,2,8.98,9/10/2017
7892,1,11.49,11/9/2017
7892,1,14.99,11/30/2017
7892,2,30.48,6/9/2018
7893,1,15.36,1/30/2017
7894,1,17.9,1/30/2017
7895,1,14.37,1/30/2017
7895,1,13.97,7/11/2017
7896,1,61.3,1/30/2017
7897,1,0,2/4/2017
7898,2,23.36,2/3/2017
7899,1,11.77,2/7/2017
7899,1,14.37,6/11/2017
7899,2,25.74,7/30/2017
7899,1,12.99,11/9/2017
7899,3,46.79,4/17/2018
7900,1,29.37,1/30/2017
7901,2,32.48,1/30/2017
7901,1,162.99,2/11/2017
7901,4,81.95,3/3/2017
7901,1,28.7,3/24/2017
7901,1,29.9,3/31/2017
7901,1,13.97,4/5/2017
7901,4,155.8,5/20/2017
7901,1,9.77,7/20/2017
7901,3,49.9,7/25/2017
7901,5,74.21,8/19/2017
7901,1,15.36,8/23/2017
7901,5,132.95,10/30/2017
7901,6,107.44,11/4/2017
7902,4,55.2,1/30/2017
7903,1,11.77,1/30/2017
7904,2,19.75,1/30/2017
7905,1,14.37,1/30/2017
7906,3,26.51,1/31/2017
7906,13,207.87,5/6/2017
7906,18,217.32,3/27/2018
7907,2,23.54,2/10/2017
7907,1,13.97,3/14/2017
7908,3,105.92,1/30/2017
7908,2,55.75,2/15/2017
7908,1,19.99,6/15/2018
7909,1,20.99,1/30/2017
7910,1,14.37,1/30/2017
7911,1,11.77,1/30/2017
7911,2,35.74,2/6/2017
7912,1,10.77,1/31/2017
7912,1,5.78,1/31/2017
7913,2,29.53,1/30/2017
7913,2,29.53,3/13/2017
7914,2,29.16,1/30/2017
7915,6,93.62,1/30/2017
7915,9,130.1,6/24/2017
7916,1,15.36,1/30/2017
7917,1,13.97,1/30/2017
7917,1,15.9,2/2/2017
7917,1,13.97,2/2/2017
7917,2,43.98,12/5/2017
7917,1,11.99,2/25/2018
7918,1,11.77,1/30/2017
7918,2,23.54,4/21/2017
7919,1,13.97,1/30/2017
7919,1,27.77,4/19/2017
7920,3,41.44,1/30/2017
7920,2,32.86,2/24/2017
7920,1,21.77,4/30/2017
7920,1,17.3,5/6/2017
7921,1,9.99,1/30/2017
7922,1,13.97,1/30/2017
7923,3,29.94,1/30/2017
7923,2,14.75,3/1/2017
7923,4,59.46,11/6/2017
7924,1,12.97,1/30/2017
7924,1,15.36,2/24/2017
7925,2,20.54,1/30/2017
7925,1,9.77,2/5/2017
7926,1,14.99,1/30/2017
7927,1,17.9,1/30/2017
7927,1,18.49,10/23/2017
7927,1,14.99,6/7/2018
7928,2,47.93,1/30/2017
7929,3,47.1,1/30/2017
7930,4,34.27,1/30/2017
7930,2,21.14,7/31/2017
7930,1,11.49,11/19/2017
7931,9,138.25,1/30/2017
7931,1,15.36,2/8/2017
7931,6,85.01,2/8/2017
7931,6,83.79,2/22/2017
7931,4,59.85,3/4/2017
7931,13,148.05,4/5/2017
7931,19,219.71,4/12/2017
7931,10,136.47,4/21/2017
7931,1,9.98,4/24/2017
7931,6,86.99,5/17/2017
7931,8,118.32,5/17/2017
7931,4,49.85,6/1/2017
7931,4,53.51,6/8/2017
7931,1,9.98,6/9/2017
7931,3,30.73,6/9/2017
7931,9,137.12,6/14/2017
7931,17,220.91,6/21/2017
7931,1,14.79,6/21/2017
7931,7,88.79,6/28/2017
7931,2,24.94,6/29/2017
7931,4,54.91,7/5/2017
7931,8,108.39,7/12/2017
7931,12,118.13,7/20/2017
7931,18,276.1,7/26/2017
7931,18,195.98,7/31/2017
7931,5,67.84,8/2/2017
7931,6,66.64,8/7/2017
7931,18,217.13,8/9/2017
7931,14,197.16,8/15/2017
7931,7,87.61,8/23/2017
7931,7,93.77,8/31/2017
7931,10,123.09,9/6/2017
7931,9,100.41,9/12/2017
7931,4,49.96,9/21/2017
7931,4,45.96,9/21/2017
7931,11,136.89,10/19/2017
7931,21,235.79,10/26/2017
7931,8,62.42,10/26/2017
7931,10,110.4,11/2/2017
7931,6,68.94,11/9/2017
7931,2,66.98,11/11/2017
7931,10,127.9,11/16/2017
7931,3,37.47,11/23/2017
7931,4,41.96,11/23/2017
7931,6,71.44,11/28/2017
7931,2,24.48,12/29/2017
7931,9,116.91,1/10/2018
7931,4,51.96,1/17/2018
7931,4,35.46,2/18/2018
7931,14,152.36,2/21/2018
7931,10,144.49,3/7/2018
7931,10,97.94,3/7/2018
7931,10,138.6,3/15/2018
7931,13,228.87,3/22/2018
7931,18,190.41,4/4/2018
7931,11,111.81,4/18/2018
7931,10,139.99,4/25/2018
7931,7,104.81,5/2/2018
7931,12,131.28,5/16/2018
7931,5,65.95,5/16/2018
7931,12,136.88,6/7/2018
7931,7,129.31,6/13/2018
7932,3,39.53,1/30/2017
7933,1,12.97,1/30/2017
7934,1,35.77,2/5/2017
7935,1,14.96,2/7/2017
7935,2,26.73,2/19/2017
7935,2,27.73,3/28/2017
7935,3,37.51,8/28/2017
7935,3,54.7,9/2/2017
7935,1,12.99,9/9/2017
7935,3,38.97,9/16/2017
7935,3,36.47,10/8/2017
7935,2,33.98,11/2/2017
7935,4,50.46,11/9/2017
7935,3,38.97,11/24/2017
7935,2,24.48,11/26/2017
7935,3,38.97,12/2/2017
7935,2,69.48,12/6/2017
7935,3,30.47,12/25/2017
7935,2,22.48,12/29/2017
7935,2,25.98,2/3/2018
7935,4,62.46,2/25/2018
7935,3,37.86,3/6/2018
7935,1,15.49,3/10/2018
7935,2,20.48,3/15/2018
7935,2,24.87,3/21/2018
7935,6,69.44,4/5/2018
7935,2,25.98,4/30/2018
7936,1,23.99,1/30/2017
7937,2,54.98,1/30/2017
7938,2,26.13,1/30/2017
7938,1,13.99,12/30/2017
7938,4,54.74,1/25/2018
7939,2,40.13,1/30/2017
7940,1,26.99,1/30/2017
7941,2,26.14,1/30/2017
7942,1,14.37,1/30/2017
7943,1,9.98,1/30/2017
7944,1,13.97,1/30/2017
7944,1,11.77,2/20/2017
7944,1,13.97,3/17/2017
7944,1,12.99,3/10/2018
7944,1,15.99,6/22/2018
7945,1,14.96,1/30/2017
7946,1,10.77,1/30/2017
7947,1,19.7,1/30/2017
7948,1,16,1/30/2017
7949,1,19.77,1/30/2017
7950,1,11.77,1/30/2017
7951,1,13.97,2/3/2017
7951,1,13.97,2/3/2017
7951,2,21.37,4/21/2018
7952,1,12.97,1/30/2017
7953,1,8.99,1/30/2017
7953,1,11.88,5/13/2018
7954,1,14.37,1/30/2017
7955,1,14.96,1/30/2017
7955,2,26.73,2/14/2017
7955,3,42.49,3/4/2017
7955,2,27.13,3/12/2017
7955,3,36.5,3/20/2017
7955,6,72.82,5/12/2017
7955,3,41.69,7/8/2017
7955,1,12.99,10/20/2017
7955,2,25.98,10/29/2017
7955,2,49.98,2/13/2018
7955,1,14.49,2/19/2018
7955,3,35.25,3/9/2018
7955,2,26.48,4/9/2018
7956,2,29.98,1/30/2017
7956,8,125.42,11/14/2017
7956,5,65.95,12/14/2017
7956,1,12.99,12/28/2017
7956,1,11.88,1/26/2018
7956,4,90.96,2/28/2018
7956,3,42.29,4/26/2018
7957,1,12.49,1/30/2017
7958,1,13.77,2/1/2017
7958,2,19.75,7/7/2017
7959,2,30.8,1/30/2017
7960,1,19.99,1/30/2017
7961,5,73.73,1/30/2017
7961,4,53.87,2/25/2017
7961,5,71.95,12/13/2017
7962,2,30.92,1/30/2017
7962,3,46.28,6/15/2017
7963,2,27.45,2/6/2017
7963,1,14.96,3/17/2017
7963,1,13.77,4/3/2017
7963,1,12.99,3/2/2018
7964,7,62.24,2/2/2017
7964,1,11.98,3/4/2017
7965,1,14.37,1/30/2017
7966,8,126.36,2/21/2017
7966,4,50.46,3/20/2018
7967,1,16.36,1/30/2017
7967,1,11.97,2/4/2017
7967,1,14.96,3/29/2017
7967,1,12.97,5/25/2017
7967,1,13.99,1/26/2018
7968,2,23.98,1/30/2017
7968,1,11.88,5/29/2018
7968,2,23.75,6/18/2018
7969,3,38.71,1/30/2017
7969,3,38.11,3/9/2017
7969,3,37.91,4/27/2017
7969,1,16.99,5/3/2017
7969,3,43.89,6/15/2017
7969,1,60.49,12/26/2017
7969,3,47.47,1/4/2018
7969,2,21.98,3/25/2018
7969,2,25.07,4/12/2018
7969,2,37.98,5/26/2018
7969,4,44.64,6/21/2018
7970,1,24.77,1/30/2017
7971,1,12.97,1/30/2017
7971,1,14.37,2/9/2017
7971,1,11.77,2/24/2017
7971,1,13.97,3/6/2017
7971,3,23.55,3/15/2017
7971,2,36.78,4/7/2017
7971,1,24.99,5/3/2017
7971,1,11.77,6/9/2017
7971,1,8.78,7/18/2017
7972,2,26.94,1/30/2017
7972,2,26.93,8/28/2017
7972,2,22.98,10/18/2017
7973,1,61.3,1/30/2017
7973,2,46.42,7/24/2017
7973,2,121.06,2/26/2018
7973,1,23.08,6/8/2018
7973,2,26.98,6/15/2018
7973,1,44.99,6/23/2018
7974,3,36.51,1/30/2017
7974,1,12.77,5/25/2017
7974,1,11.77,5/26/2017
7974,3,37.5,5/30/2017
7975,1,14.37,1/30/2017
7976,1,9.98,1/30/2017
7977,1,13.97,1/30/2017
7977,1,13.97,2/24/2017
7977,1,14.79,4/5/2017
7978,1,14.39,1/30/2017
7979,1,17.9,1/30/2017
7980,1,13.99,1/30/2017
7980,1,9.49,10/22/2017
7980,1,12.49,12/21/2017
7980,1,5.99,1/11/2018
7980,1,23.99,5/28/2018
7980,1,5.99,5/30/2018
7981,2,28.93,1/30/2017
7982,1,21.97,1/30/2017
7983,2,24.26,2/3/2017
7983,5,47.26,2/4/2017
7983,1,6.79,2/5/2017
7983,6,103.4,2/8/2017
7983,3,25.55,2/10/2017
7983,2,31.76,2/11/2017
7983,23,290.9,2/13/2017
7983,3,24.07,2/18/2017
7983,3,57.75,2/22/2017
7983,6,78.61,2/23/2017
7983,11,153.46,2/23/2017
7983,7,89.98,2/25/2017
7983,5,72.02,2/27/2017
7983,1,8.77,2/27/2017
7983,1,4.79,3/5/2017
7983,1,14.77,3/8/2017
7983,6,90.39,3/10/2017
7983,1,15.36,3/16/2017
7983,12,163.42,3/26/2017
7983,4,63.89,3/30/2017
7983,8,110.53,4/19/2017
7983,2,29.93,4/26/2017
7983,2,30.72,4/27/2017
7983,4,49.28,4/28/2017
7983,4,45.3,5/3/2017
7983,1,8.77,5/4/2017
7983,9,107.73,5/10/2017
7983,7,92.76,5/16/2017
7983,3,46.88,5/16/2017
7983,5,77.29,6/6/2017
7983,2,30.32,6/8/2017
7983,1,8.77,6/14/2017
